seed,model,condition,example_id,true_leaf,pred_leaf,snap_reason,elapsed_s,raw_len,prompt_eval_count,eval_count,done_reason,raw_response
2,gemma4:26b,3,55,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.6744718551635742,37,10555,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,3,56,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.6875519752502441,37,10566,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,3,57,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.6812589168548584,37,10527,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,3,58,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.6522979736328125,37,10486,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,3,59,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.6763761043548584,37,10532,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,3,60,Malware/Ransomware,Malware/Ransomware,exact,0.64434814453125,18,10606,7,stop,Malware/Ransomware
2,gemma4:26b,3,61,Malware/Ransomware,Malware/Ransomware,exact,0.5815660953521729,18,10479,7,stop,Malware/Ransomware
2,gemma4:26b,3,62,Malware/Ransomware,Malware/Ransomware,exact,0.7943029403686523,18,10875,7,stop,Malware/Ransomware
2,gemma4:26b,3,63,Malware/Ransomware,Malware/Ransomware,exact,0.5997319221496582,18,10499,7,stop,Malware/Ransomware
2,gemma4:26b,3,64,Malware/Ransomware,Malware/Ransomware,exact,0.588770866394043,18,10475,7,stop,Malware/Ransomware
2,gemma4:26b,3,65,Malware/Ransomware,Malware/Ransomware,exact,0.5789811611175537,18,10476,7,stop,Malware/Ransomware
2,gemma4:26b,3,66,Malware/Ransomware,Malware/Ransomware,exact,0.5987157821655273,18,10500,7,stop,Malware/Ransomware
2,gemma4:26b,3,67,Malware/Ransomware,Malware/Ransomware,exact,0.5679440498352051,18,10454,7,stop,Malware/Ransomware
2,gemma4:26b,3,68,Malware/Ransomware,Malware/Ransomware,exact,0.5913829803466797,18,10491,7,stop,Malware/Ransomware
2,gemma4:26b,3,69,Malware/Ransomware,Malware/Ransomware,exact,0.5933048725128174,18,10513,7,stop,Malware/Ransomware
2,gemma4:26b,3,70,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.8134539127349854,31,10827,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,71,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.7222139835357666,31,10637,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,72,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6766948699951172,31,10565,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,73,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6599931716918945,31,10543,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,74,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6354689598083496,31,10498,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,75,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.705028772354126,31,10620,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,76,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.674238920211792,31,10569,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,77,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.7295830249786377,31,10677,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,78,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6138339042663574,31,10457,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,79,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.6752939224243164,31,10560,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,3,80,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,1.95583176612854,23,12830,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,81,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.6483099460601807,23,10581,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,82,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.6122398376464844,23,10528,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,83,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.5857892036437988,23,10443,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,84,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.5822782516479492,23,10449,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,85,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.6970441341400146,23,10647,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,86,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.6940197944641113,23,10634,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,87,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.6088497638702393,23,10516,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,88,Phishing/Other-Phishing,Phishing/Other-Phishing,exact,0.7140069007873535,23,10704,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,89,Phishing/Other-Phishing,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.6348598003387451,45,10452,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,3,90,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.9676220417022705,37,11145,10,stop,Phishing/Parcel-Notification-Phishing
2,gemma4:26b,3,91,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.8110702037811279,37,10847,10,stop,Phishing/Parcel-Notification-Phishing
2,gemma4:26b,3,92,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.8673210144042969,37,10942,10,stop,Phishing/Parcel-Notification-Phishing
2,gemma4:26b,3,93,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6307840347290039,37,10510,10,stop,Phishing/Parcel-Notification-Phishing
2,gemma4:26b,3,94,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6187968254089355,37,10457,10,stop,Phishing/Parcel-Notification-Phishing
2,gemma4:26b,3,95,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6208629608154297,37,10467,10,stop,Phishing/Parcel-Notification-Phishing
2,gemma4:26b,3,96,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6966900825500488,37,10623,10,stop,Phishing/Parcel-Notification-Phishing
2,gemma4:26b,3,97,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.6206440925598145,37,10470,10,stop,Phishing/Parcel-Notification-Phishing
2,gemma4:26b,3,98,Phishing/Parcel-Notification-Phishing,Phishing/Parcel-Notification-Phishing,exact,0.7333807945251465,37,10689,10,stop,Phishing/Parcel-Notification-Phishing
2,gemma4:26b,3,99,Phishing/Parcel-Notification-Phishing,Phishing/Other-Phishing,exact,0.5690338611602783,23,10425,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,100,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6461560726165771,24,10569,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,101,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.7099289894104004,24,10637,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,102,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6121082305908203,24,10510,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,103,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6520848274230957,24,10589,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,104,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6721611022949219,24,10616,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,105,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.7341418266296387,24,10730,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,106,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6089670658111572,24,10482,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,107,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6144289970397949,24,10498,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,108,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.8956789970397949,24,11045,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,109,Phishing/Refund-Phishing,Phishing/Refund-Phishing,exact,0.6595289707183838,24,10549,8,stop,Phishing/Refund-Phishing
2,gemma4:26b,3,110,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Callback-Scam,exact,0.7442212104797363,30,10688,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,111,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Callback-Scam,exact,0.6454970836639404,30,10502,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,112,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Callback-Scam,exact,0.6512179374694824,30,10494,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,113,Phishing/Vishing/Callback-Scam,Phishing/Other-Phishing,exact,0.7985038757324219,23,10865,8,stop,Phishing/Other-Phishing
2,gemma4:26b,3,114,Phishing/Vishing/Callback-Scam,Fraud/Fake-Support/Other-Fake-Support,exact,0.7558770179748535,37,10670,12,stop,Fraud/Fake-Support/Other-Fake-Support
2,gemma4:26b,3,115,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Callback-Scam,exact,0.6692399978637695,30,10546,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,116,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Callback-Scam,exact,0.6740648746490479,30,10540,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,117,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Callback-Scam,exact,0.6476528644561768,30,10508,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,118,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Callback-Scam,exact,0.6468031406402588,30,10494,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,119,Phishing/Vishing/Callback-Scam,Phishing/Vishing/Callback-Scam,exact,0.6479158401489258,30,10505,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,120,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.647026777267456,30,10482,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,3,121,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Callback-Scam,exact,0.6362848281860352,30,10478,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,122,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.6467688083648682,30,10505,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,3,123,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.6414952278137207,30,10504,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,3,124,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.6395010948181152,30,10500,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,3,125,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.624211311340332,30,10457,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,3,126,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.6434319019317627,30,10484,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,3,127,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.6394848823547363,30,10464,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,3,128,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Callback-Scam,exact,0.6419708728790283,30,10486,11,stop,Phishing/Vishing/Callback-Scam
2,gemma4:26b,3,129,Phishing/Vishing/Other-Vishing,Phishing/Vishing/Other-Vishing,exact,0.7153100967407227,30,10625,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,8,0,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,14.752501010894775,43,21349,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,1,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,1.3439619541168213,43,22139,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,2,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.7727630138397217,43,21352,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,3,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,1.2957749366760254,43,22136,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,4,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.8077189922332764,43,21383,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,5,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.7778830528259277,43,21351,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,6,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.7881550788879395,43,21369,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,7,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,1.570781946182251,43,22415,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,8,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.9878110885620117,43,21601,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,9,Fraud/Fake-Sextortion/Other-Fake-Sextortion,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,1.214447021484375,43,21974,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,10,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.8291382789611816,35,21510,12,stop,Fraud/Fake-Sextortion/With-Password
2,gemma4:26b,8,11,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.7686657905578613,35,21408,12,stop,Fraud/Fake-Sextortion/With-Password
2,gemma4:26b,8,12,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.8093357086181641,35,21487,12,stop,Fraud/Fake-Sextortion/With-Password
2,gemma4:26b,8,13,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,0.776378870010376,43,21349,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,14,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.8079679012298584,35,21485,12,stop,Fraud/Fake-Sextortion/With-Password
2,gemma4:26b,8,15,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.9329910278320312,35,21645,12,stop,Fraud/Fake-Sextortion/With-Password
2,gemma4:26b,8,16,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/Other-Fake-Sextortion,exact,1.1416010856628418,43,21873,16,stop,Fraud/Fake-Sextortion/Other-Fake-Sextortion
2,gemma4:26b,8,17,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.734684944152832,35,21361,12,stop,Fraud/Fake-Sextortion/With-Password
2,gemma4:26b,8,18,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.7100651264190674,35,21342,12,stop,Fraud/Fake-Sextortion/With-Password
2,gemma4:26b,8,19,Fraud/Fake-Sextortion/With-Password,Fraud/Fake-Sextortion/With-Password,exact,0.8959970474243164,35,21585,12,stop,Fraud/Fake-Sextortion/With-Password
2,gemma4:26b,8,20,Fraud/Fake-Support/Other-Fake-Support,Fraud/Fake-Support/Other-Fake-Support,exact,0.8247509002685547,37,21487,12,stop,Fraud/Fake-Support/Other-Fake-Support
2,gemma4:26b,8,21,Fraud/Fake-Support/Other-Fake-Support,Fraud/Fake-Support/Other-Fake-Support,exact,0.7341558933258057,37,21379,12,stop,Fraud/Fake-Support/Other-Fake-Support
2,gemma4:26b,8,22,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.740056037902832,30,21388,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,8,23,Fraud/Fake-Support/Other-Fake-Support,Fraud/Fake-Support/Other-Fake-Support,exact,0.7901549339294434,37,21437,12,stop,Fraud/Fake-Support/Other-Fake-Support
2,gemma4:26b,8,24,Fraud/Fake-Support/Other-Fake-Support,Fraud/Fake-Support/Other-Fake-Support,exact,0.7294950485229492,37,21367,12,stop,Fraud/Fake-Support/Other-Fake-Support
2,gemma4:26b,8,25,Fraud/Fake-Support/Other-Fake-Support,Phishing/Vishing/Other-Vishing,exact,0.7297008037567139,30,21379,11,stop,Phishing/Vishing/Other-Vishing
2,gemma4:26b,8,26,Fraud/Fake-Support/Other-Fake-Support,Fraud/Fake-Support/Other-Fake-Support,exact,0.7516469955444336,37,21368,12,stop,Fraud/Fake-Support/Other-Fake-Support
2,gemma4:26b,8,27,Fraud/Fake-Support/Other-Fake-Support,Fraud/Fake-Support/Other-Fake-Support,exact,0.7608168125152588,37,21395,12,stop,Fraud/Fake-Support/Other-Fake-Support
2,gemma4:26b,8,28,Fraud/Fake-Support/Other-Fake-Support,Fraud/Fake-Support/Other-Fake-Support,exact,0.7345221042633057,37,21363,12,stop,Fraud/Fake-Support/Other-Fake-Support
2,gemma4:26b,8,29,Fraud/Fake-Support/Other-Fake-Support,Fraud/Fake-Support/Other-Fake-Support,exact,0.7311639785766602,37,21358,12,stop,Fraud/Fake-Support/Other-Fake-Support
2,gemma4:26b,8,30,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.7545390129089355,24,21487,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,31,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,1.165806770324707,24,22065,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,32,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.7167990207672119,24,21400,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,33,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.7700893878936768,24,21494,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,34,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.7520160675048828,24,21468,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,35,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.7124321460723877,24,21402,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,36,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.6929640769958496,24,21365,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,37,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.7138392925262451,24,21393,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,38,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.7168049812316895,24,21425,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,39,Fraud/Fake-Support/Popup,Fraud/Fake-Support/Popup,exact,0.9277019500732422,24,21699,8,stop,Fraud/Fake-Support/Popup
2,gemma4:26b,8,40,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.7885792255401611,45,21447,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,41,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.8507788181304932,45,21522,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,42,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.7927038669586182,45,21446,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,43,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.7620418071746826,45,21402,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,44,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.8002631664276123,45,21465,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,45,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.9544739723205566,45,21684,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,46,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.7559318542480469,45,21371,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,47,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.7409520149230957,45,21352,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,48,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.7344379425048828,45,21353,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,49,Fraud/Investment-Fraud/Other-Investment-Fraud,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.9577517509460449,45,21672,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,50,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.7709298133850098,37,21396,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,8,51,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Other-Investment-Fraud,exact,0.7665629386901855,45,21410,12,stop,Fraud/Investment-Fraud/Other-Investment-Fraud
2,gemma4:26b,8,52,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.768651008605957,37,21419,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,8,53,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.7904782295227051,37,21449,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,8,54,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.8188769817352295,37,21486,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,8,55,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.7905638217926025,37,21466,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,8,56,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.8029513359069824,37,21477,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,8,57,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.7926359176635742,37,21438,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,8,58,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.7537362575531006,37,21397,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,8,59,Fraud/Investment-Fraud/Pig-Butchering,Fraud/Investment-Fraud/Pig-Butchering,exact,0.7806258201599121,37,21443,12,stop,Fraud/Investment-Fraud/Pig-Butchering
2,gemma4:26b,8,60,Malware/Ransomware,Malware/Ransomware,exact,0.7691311836242676,18,21517,7,stop,Malware/Ransomware
2,gemma4:26b,8,61,Malware/Ransomware,Malware/Ransomware,exact,0.6760871410369873,18,21390,7,stop,Malware/Ransomware
2,gemma4:26b,8,62,Malware/Ransomware,Malware/Ransomware,exact,0.9544689655303955,18,21786,7,stop,Malware/Ransomware
2,gemma4:26b,8,63,Malware/Ransomware,Malware/Ransomware,exact,0.7035379409790039,18,21410,7,stop,Malware/Ransomware
2,gemma4:26b,8,64,Malware/Ransomware,Malware/Ransomware,exact,0.6895959377288818,18,21386,7,stop,Malware/Ransomware
2,gemma4:26b,8,65,Malware/Ransomware,Malware/Ransomware,exact,0.6743307113647461,18,21387,7,stop,Malware/Ransomware
2,gemma4:26b,8,66,Malware/Ransomware,Malware/Ransomware,exact,0.7033929824829102,18,21411,7,stop,Malware/Ransomware
2,gemma4:26b,8,67,Malware/Ransomware,Malware/Ransomware,exact,0.6724379062652588,18,21365,7,stop,Malware/Ransomware
2,gemma4:26b,8,68,Malware/Ransomware,Malware/Ransomware,exact,0.6892402172088623,18,21402,7,stop,Malware/Ransomware
2,gemma4:26b,8,69,Malware/Ransomware,Malware/Ransomware,exact,0.7178208827972412,18,21424,7,stop,Malware/Ransomware
2,gemma4:26b,8,70,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.9781689643859863,31,21738,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,8,71,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.8527789115905762,31,21548,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,8,72,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.8014512062072754,31,21476,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,8,73,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.7751140594482422,31,21454,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,8,74,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.7440471649169922,31,21409,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,8,75,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.8297350406646729,31,21531,11,stop,Phishing/Classified-Ad-Phishing
2,gemma4:26b,8,76,Phishing/Classified-Ad-Phishing,Phishing/Classified-Ad-Phishing,exact,0.798076868057251,31,21480,11,stop,Phishing/Classified-Ad-Phishing
